"site_ID","M_YEAR","total_abund","site_rel_SR","garden_long_grass_area","garden_ivy","garden_long_grass","garden_direction","garden_size","Urban_100m","Arable_100m","Woodland_100m","Grassland_100m","Urban_250m","Arable_250m","Woodland_250m","Grassland_250m","Urban_500m","Arable_500m","Woodland_500m","Grassland_500m","woodland_dist_m","grassland_dist_m","n_days"
21,2021,278.643850039373,0.3,0,2,2,5,1,0.954333593128527,0,0,0.0456664068714727,0.872804916471456,0,0,0.127195083528544,0.780535255505641,0.0392852525456214,0,0.144414069475829,1280.99495600062,61.903580056354,107
22,2017,31.2341294371306,0.185185185185185,0,2,2,5,1,1,0,0,0,1,0,0,0,0.936834406083112,0,0,0.0631655939168878,805.03157909621,387.232518085035,19
22,2019,57.0893610247937,0.259259259259259,0,2,2,5,1,1,0,0,0,1,0,0,0,0.936834406083112,0,0,0.0631655939168878,805.03157909621,387.232518085035,19
22,2020,54.8377407688179,0.222222222222222,0,2,2,5,1,1,0,0,0,1,0,0,0,0.936834406083112,0,0,0.0631655939168878,805.03157909621,387.232518085035,33
22,2021,32.3584161970798,0.259259259259259,0,2,2,5,1,1,0,0,0,1,0,0,0,0.936834406083112,0,0,0.0631655939168878,805.03157909621,387.232518085035,19
23,2017,114.067252151845,0.269230769230769,0,1,2,8,3,0.0857762817594002,0,0,0.9142237182406,0.216165080488662,0.035123328314097,0.00693860406754927,0.741772987129692,0.0691593738531895,0.0670795904164691,0.0710979367883916,0.79266309894195,206.51435527429,0,56
23,2018,119.572474033048,0.384615384615385,0,1,2,8,3,0.0857762817594002,0,0,0.9142237182406,0.216165080488662,0.035123328314097,0.00693860406754927,0.741772987129692,0.0691593738531895,0.0670795904164691,0.0710979367883916,0.79266309894195,206.51435527429,0,55
23,2019,136.297416074012,0.423076923076923,0,1,2,8,3,0.0857762817594002,0,0,0.9142237182406,0.216165080488662,0.035123328314097,0.00693860406754927,0.741772987129692,0.0691593738531895,0.0670795904164691,0.0710979367883916,0.79266309894195,206.51435527429,0,73
23,2020,163.845226473544,0.384615384615385,0,1,2,8,3,0.0857762817594002,0,0,0.9142237182406,0.216165080488662,0.035123328314097,0.00693860406754927,0.741772987129692,0.0691593738531895,0.0670795904164691,0.0710979367883916,0.79266309894195,206.51435527429,0,83
23,2021,155.634642100331,0.5,0,1,2,8,3,0.0857762817594002,0,0,0.9142237182406,0.216165080488662,0.035123328314097,0.00693860406754927,0.741772987129692,0.0691593738531895,0.0670795904164691,0.0710979367883916,0.79266309894195,206.51435527429,0,63
24,2019,67.600136753476,0.321428571428571,0,2,2,6,3,1,0,0,0,0.838771869467916,0,0,0.161228130532084,0.424033021103691,0.014298443339596,0.0554297460536334,0.50623878950308,324.157595613002,122.68190767633,15
24,2020,32.4969538509075,0.214285714285714,0,2,2,6,3,1,0,0,0,0.838771869467916,0,0,0.161228130532084,0.424033021103691,0.014298443339596,0.0554297460536334,0.50623878950308,324.157595613002,122.68190767633,15
25,2017,141.141025465308,0.275862068965517,400,2,1,5,4,0.181747256497356,0,0.000534658817336062,0.817718084685308,0.029148439218904,0,0.076864917302638,0.893986643478458,0.00728710980472233,0,0.122612891700428,0.870099998494849,95.9650619429249,0,8
25,2018,278.810110137477,0.310344827586207,400,2,1,5,4,0.181747256497356,0,0.000534658817336062,0.817718084685308,0.029148439218904,0,0.076864917302638,0.893986643478458,0.00728710980472233,0,0.122612891700428,0.870099998494849,95.9650619429249,0,14
